fecha,MWh,temp_min,temp_max,temp_prom,nubosidad,lluvia,viento,dia_semana
29/12/2001,100564.52,9.642857143,22.85714286,16.25,,,23.61111111,6
30/12/2001,91005.542,9.357142857,22.85714286,16.10714286,,,23.61111111,7
31/12/2001,92677.945,9.428571429,23,16.21428571,,,23.61111111,1
01/01/2002,80498.491,10.14285714,23.35714286,16.75,,,23.61111111,2
02/01/2002,100411.915,9.714285714,23.07142857,16.39285714,,,23.61111111,3
03/01/2002,108023.061,9.571428571,23.5,16.53571429,,,23.61111111,4
04/01/2002,109878.134,9.357142857,23.5,16.42857143,,,23.61111111,5
05/01/2002,105317.89,9.785714286,23.28571429,16.53571429,,,23.61111111,6
06/01/2002,92808.636,9.5,22.64285714,16.07142857,,,23.61111111,7
07/01/2002,106221.168,9.5,22.78571429,16.14285714,,,23.61111111,1
08/01/2002,110861.89,9.285714286,22.85714286,16.07142857,,,23.61111111,2
09/01/2002,111774.291,9.5,23.07142857,16.28571429,,,23.61111111,3
10/01/2002,112028.066,10.21428571,23.35714286,16.78571429,,,23.61111111,4
11/01/2002,112540.987,9.642857143,23,16.32142857,,,23.61111111,5
12/01/2002,103919.152,9.5,22.78571429,16.14285714,,,23.61111111,6
13/01/2002,89634.499,9.142857143,23.07142857,16.10714286,,,23.61111111,7
14/01/2002,100041.463,9.571428571,23.5,16.53571429,,,23.61111111,1
15/01/2002,104955.689,9.357142857,23.5,16.42857143,,,23.61111111,2
16/01/2002,105645.848,9.785714286,23.28571429,16.53571429,,,23.61111111,3
17/01/2002,106528,9.5,22.64285714,16.07142857,,,23.61111111,4
18/01/2002,108526.357,9.5,22.78571429,16.14285714,,,23.61111111,5
19/01/2002,106350.539,9.285714286,22.85714286,16.07142857,,,23.61111111,6
20/01/2002,95986.872,9.5,23.07142857,16.28571429,,,23.61111111,7
21/01/2002,109066.627,9.285714286,22.85714286,16.07142857,,,23.61111111,1
22/01/2002,109908.276,9.285714286,23,16.14285714,,,23.61111111,2
23/01/2002,110830.204,9.857142857,23.42857143,16.64285714,,,23.61111111,3
24/01/2002,113154.66,9.714285714,23.21428571,16.46428571,,,23.61111111,4
25/01/2002,115349.862,9.714285714,22.57142857,16.14285714,,,23.61111111,5
26/01/2002,107005.084,9,22.92857143,15.96428571,,,23.61111111,6
27/01/2002,92865.219,8.714285714,22.57142857,15.64285714,,,23.61111111,7
28/01/2002,108802.831,8.714285714,22.42857143,15.57142857,,,23.61111111,1
29/01/2002,114337.051,9.214285714,22.42857143,15.82142857,,,23.61111111,2
30/01/2002,115816.838,9.714285714,22.92857143,16.32142857,,,23.61111111,3
31/01/2002,117874.378,9.285714286,22.42857143,15.85714286,,,23.61111111,4
01/02/2002,115191.274,10,23.21428571,16.60714286,,,23.61111111,5
02/02/2002,109036.022,10.21428571,23.5,16.85714286,,,23.61111111,6
03/02/2002,97076.296,10.5,24.57142857,17.53571429,,,23.61111111,7
04/02/2002,109311.53,10.28571429,23.71428571,17,,,23.61111111,1
05/02/2002,108765.896,10.28571429,23.92857143,17.10714286,,,23.61111111,2
06/02/2002,118853.963,9.928571429,22.92857143,16.42857143,,,23.61111111,3
07/02/2002,119813.52,10.35714286,24.28571429,17.32142857,,,23.61111111,4
08/02/2002,120475.586,10.21428571,23.85714286,17.03571429,,,23.61111111,5
09/02/2002,115698.46,10.35714286,24.35714286,17.35714286,,,23.61111111,6
10/02/2002,100561.568,10.42857143,24.28571429,17.35714286,,,23.61111111,7
11/02/2002,112841.302,11.14285714,24,17.57142857,,,23.61111111,1
12/02/2002,114305,10.5,23.57142857,17.03571429,,,23.61111111,2
13/02/2002,112659.462,11.64285714,24.35714286,18,,,23.61111111,3
14/02/2002,112700.911,11.5,24.64285714,18.07142857,,,23.61111111,4
15/02/2002,111611.014,11.42857143,24.28571429,17.85714286,,,23.61111111,5
16/02/2002,108387.649,11.5,23.85714286,17.67857143,,,23.61111111,6
17/02/2002,96051.833,11.85714286,25,18.42857143,,,23.61111111,7
18/02/2002,111083.671,12.71428571,25.21428571,18.96428571,,,23.61111111,1
19/02/2002,116492.052,13,25.42857143,19.21428571,,,23.61111111,2
20/02/2002,118054.387,13.71428571,26.14285714,19.92857143,,,23.61111111,3
21/02/2002,118134.499,14.14285714,26.64285714,20.39285714,,,23.61111111,4
22/02/2002,116565.329,14.71428571,27.14285714,20.92857143,,,23.61111111,5
23/02/2002,112089.3,15.07142857,27.71428571,21.39285714,,,23.61111111,6
24/02/2002,97558.118,15.28571429,28.07142857,21.67857143,,,23.61111111,7
25/02/2002,113739.146,15.78571429,28.42857143,22.10714286,,,23.61111111,1
26/02/2002,119687.31,16.14285714,28.71428571,22.42857143,,,23.61111111,2
27/02/2002,120330.83,16.57142857,29.14285714,22.85714286,,,23.61111111,3
28/02/2002,119266.833,16.92857143,29.28571429,23.10714286,,,23.61111111,4
01/03/2002,121999.39,16.92857143,29.28571429,23.10714286,,,23.61111111,5
02/03/2002,117062.102,16.92857143,29.28571429,23.10714286,,,23.61111111,6
03/03/2002,101664.086,16.92857143,29.28571429,23.10714286,,,23.61111111,7
04/03/2002,115161.961,16.92857143,29.28571429,23.10714286,,,23.61111111,1
05/03/2002,120033.841,16.92857143,29.28571429,23.10714286,,,23.61111111,2
06/03/2002,122630.553,16.92857143,29.28571429,23.10714286,,,23.61111111,3
07/03/2002,123302.547,16.92857143,29.28571429,23.10714286,,,23.61111111,4
08/03/2002,122365.861,16.92857143,29.28571429,23.10714286,,,23.61111111,5
09/03/2002,121569.28,16.92857143,29.28571429,23.10714286,,,23.61111111,6
10/03/2002,109124.59,16.92857143,29.28571429,23.10714286,,,23.61111111,7
11/03/2002,122216.062,16.92857143,29.28571429,23.10714286,,,23.61111111,1
12/03/2002,125573.214,16.92857143,29.28571429,23.10714286,,,23.61111111,2
13/03/2002,127266.853,16.92857143,29.28571429,23.10714286,,,23.61111111,3
14/03/2002,126857.184,16.92857143,29.28571429,23.10714286,,,23.61111111,4
15/03/2002,127059.329,16.92857143,29.28571429,23.10714286,,,23.61111111,5
16/03/2002,124325.013,16.92857143,29.28571429,23.10714286,,,23.61111111,6
17/03/2002,109661.921,16.92857143,29.28571429,23.10714286,,,23.61111111,7
18/03/2002,121943.952,16.92857143,29.28571429,23.10714286,,,23.61111111,1
19/03/2002,126830.154,16.92857143,29.28571429,23.10714286,,,23.61111111,2
20/03/2002,128216.184,16.92857143,29.28571429,23.10714286,,,23.61111111,3
21/03/2002,121264.847,16.92857143,29.28571429,23.10714286,,,23.61111111,4
22/03/2002,124871.569,16.92857143,29.28571429,23.10714286,,,23.61111111,5
23/03/2002,122738.15,16.92857143,29.28571429,23.10714286,,,23.61111111,6
24/03/2002,110932.438,16.92857143,29.28571429,23.10714286,,,23.61111111,7
25/03/2002,122673.899,16.92857143,29.28571429,23.10714286,,,23.61111111,1
26/03/2002,126735.862,16.92857143,29.28571429,23.10714286,,,23.61111111,2
27/03/2002,123235.788,16.92857143,29.28571429,23.10714286,,,23.61111111,3
28/03/2002,109021.226,16.92857143,29.28571429,23.10714286,,,23.61111111,4
29/03/2002,94944.772,16.92857143,29.28571429,23.10714286,,,23.61111111,5
30/03/2002,102812.361,16.92857143,29.28571429,23.10714286,,,23.61111111,6
31/03/2002,99515.51,16.92857143,29.28571429,23.10714286,,,23.61111111,7
01/04/2002,120676.523,16.92857143,29.28571429,23.10714286,,,23.61111111,1
02/04/2002,128949.163,16.92857143,29.28571429,23.10714286,,,23.61111111,2
03/04/2002,130267.001,16.92857143,29.28571429,23.10714286,,,23.61111111,3
04/04/2002,129627.741,16.92857143,29.28571429,23.10714286,,,23.61111111,4
05/04/2002,128544.077,16.92857143,29.28571429,23.10714286,,,23.61111111,5
06/04/2002,122875.948,16.92857143,29.28571429,23.10714286,,,23.61111111,6
07/04/2002,103303.901,16.92857143,29.28571429,23.10714286,,,23.61111111,7
08/04/2002,121761.705,16.92857143,29.28571429,23.10714286,,,23.61111111,1
09/04/2002,127433.722,16.92857143,29.28571429,23.10714286,,,23.61111111,2
10/04/2002,128528.999,16.92857143,29.28571429,23.10714286,,,23.61111111,3
11/04/2002,128841.812,16.92857143,29.28571429,23.10714286,,,23.61111111,4
12/04/2002,129627.186,16.92857143,29.28571429,23.10714286,,,23.61111111,5
13/04/2002,122901.039,16.92857143,29.28571429,23.10714286,,,23.61111111,6
14/04/2002,109145.726,16.92857143,29.28571429,23.10714286,,,23.61111111,7
15/04/2002,122489.981,16.92857143,29.28571429,23.10714286,,,23.61111111,1
16/04/2002,127038.53,16.92857143,29.28571429,23.10714286,,,23.61111111,2
17/04/2002,129426.76,16.92857143,29.28571429,23.10714286,,,23.61111111,3
18/04/2002,129044.32,16.92857143,29.28571429,23.10714286,,,23.61111111,4
19/04/2002,129453.227,16.92857143,29.28571429,23.10714286,,,23.61111111,5
20/04/2002,124952.73,16.92857143,29.28571429,23.10714286,,,23.61111111,6
21/04/2002,108748.973,16.92857143,29.28571429,23.10714286,,,23.61111111,7
22/04/2002,125914.002,16.92857143,29.28571429,23.10714286,,,23.61111111,1
23/04/2002,130715.216,16.92857143,29.28571429,23.10714286,,,23.61111111,2
24/04/2002,131720.719,16.92857143,29.28571429,23.10714286,,,23.61111111,3
25/04/2002,131544.562,16.92857143,29.28571429,23.10714286,,,23.61111111,4
26/04/2002,130027.578,16.92857143,29.28571429,23.10714286,,,23.61111111,5
27/04/2002,129353.713,16.92857143,29.28571429,23.10714286,,,23.61111111,6
28/04/2002,114426.592,16.92857143,29.28571429,23.10714286,,,23.61111111,7
29/04/2002,130658.954,16.92857143,29.28571429,23.10714286,,,23.61111111,1
30/04/2002,135555.732,16.92857143,29.28571429,23.10714286,,,23.61111111,2
01/05/2002,121243.964,16.92857143,29.28571429,23.10714286,,,23.61111111,3
02/05/2002,130595.226,16.92857143,29.28571429,23.10714286,,,23.61111111,4
03/05/2002,133854.972,16.92857143,29.28571429,23.10714286,,,23.61111111,5
04/05/2002,127789.144,16.92857143,29.28571429,23.10714286,,,23.61111111,6
05/05/2002,116153.12,16.92857143,29.28571429,23.10714286,,,23.61111111,7
06/05/2002,130102.154,16.92857143,29.28571429,23.10714286,,,23.61111111,1
07/05/2002,134431.124,16.92857143,29.28571429,23.10714286,,,23.61111111,2
08/05/2002,135283.361,16.92857143,29.28571429,23.10714286,,,23.61111111,3
09/05/2002,133666.736,16.92857143,29.28571429,23.10714286,,,23.61111111,4
10/05/2002,131295.443,16.92857143,29.28571429,23.10714286,,,23.61111111,5
11/05/2002,131084.283,16.92857143,29.28571429,23.10714286,,,23.61111111,6
12/05/2002,118419.296,16.92857143,29.28571429,23.10714286,,,23.61111111,7
13/05/2002,134604.958,16.92857143,29.28571429,23.10714286,,,23.61111111,1
14/05/2002,135669.436,16.92857143,29.28571429,23.10714286,,,23.61111111,2
15/05/2002,134463.755,16.92857143,29.28571429,23.10714286,,,23.61111111,3
16/05/2002,133093.275,16.92857143,29.28571429,23.10714286,,,23.61111111,4
17/05/2002,132935.737,16.92857143,29.28571429,23.10714286,,,23.61111111,5
18/05/2002,127809.321,16.92857143,29.28571429,23.10714286,,,23.61111111,6
19/05/2002,112554.859,16.92857143,29.28571429,23.10714286,,,23.61111111,7
20/05/2002,125910.248,16.92857143,29.28571429,23.10714286,,,23.61111111,1
21/05/2002,130349.544,16.92857143,29.28571429,23.10714286,,,23.61111111,2
22/05/2002,132829.068,16.92857143,29.28571429,23.10714286,,,23.61111111,3
23/05/2002,133161.36,16.92857143,29.28571429,23.10714286,,,23.61111111,4
24/05/2002,133028.623,16.92857143,29.28571429,23.10714286,,,23.61111111,5
25/05/2002,128910.941,16.92857143,29.28571429,23.10714286,,,23.61111111,6
26/05/2002,112802.004,16.92857143,29.28571429,23.10714286,,,23.61111111,7
27/05/2002,128578.426,16.92857143,29.28571429,23.10714286,,,23.61111111,1
28/05/2002,131936.743,16.92857143,29.28571429,23.10714286,,,23.61111111,2
29/05/2002,134000.324,16.92857143,29.28571429,23.10714286,,,23.61111111,3
30/05/2002,132772.043,16.92857143,29.28571429,23.10714286,,,23.61111111,4
31/05/2002,133901.862,16.92857143,29.28571429,23.10714286,,,23.61111111,5
01/06/2002,125760.98,16.92857143,29.28571429,23.10714286,,,23.61111111,6
02/06/2002,112045.392,16.92857143,29.28571429,23.10714286,,,23.61111111,7
03/06/2002,128216.486,16.92857143,29.28571429,23.10714286,,,23.61111111,1
04/06/2002,133322.527,16.92857143,29.28571429,23.10714286,,,23.61111111,2
05/06/2002,133009.798,16.92857143,29.28571429,23.10714286,,,23.61111111,3
06/06/2002,127166.854,16.92857143,29.28571429,23.10714286,,,23.61111111,4
07/06/2002,128516.885,16.92857143,29.28571429,23.10714286,,,23.61111111,5
08/06/2002,123189.042,16.92857143,29.28571429,23.10714286,,,23.61111111,6
09/06/2002,107505.133,16.92857143,29.28571429,23.10714286,,,23.61111111,7
10/06/2002,117603.284,16.92857143,29.28571429,23.10714286,,,23.61111111,1
11/06/2002,121408.088,16.92857143,29.28571429,23.10714286,,,23.61111111,2
12/06/2002,121142.516,16.92857143,29.28571429,23.10714286,,,23.61111111,3
13/06/2002,120350.95,16.92857143,29.28571429,23.10714286,,,23.61111111,4
14/06/2002,119191.522,16.92857143,29.28571429,23.10714286,,,23.61111111,5
15/06/2002,117008.575,16.92857143,29.28571429,23.10714286,,,23.61111111,6
16/06/2002,105174.091,16.92857143,29.28571429,23.10714286,,,23.61111111,7
17/06/2002,119778.374,16.92857143,29.28571429,23.10714286,,,23.61111111,1
18/06/2002,125409.694,16.92857143,29.28571429,23.10714286,,,23.61111111,2
19/06/2002,124189.46,16.92857143,29.28571429,23.10714286,,,23.61111111,3
20/06/2002,126010.209,16.92857143,29.28571429,23.10714286,,,23.61111111,4
21/06/2002,127780.072,16.92857143,29.28571429,23.10714286,,,23.61111111,5
22/06/2002,122928.047,16.92857143,29.28571429,23.10714286,,,23.61111111,6
23/06/2002,107803.843,16.92857143,29.28571429,23.10714286,,,23.61111111,7
24/06/2002,123096.998,16.92857143,29.28571429,23.10714286,,,23.61111111,1
25/06/2002,132149.901,16.92857143,29.28571429,23.10714286,,,23.61111111,2
26/06/2002,130639.573,16.92857143,29.28571429,23.10714286,,,23.61111111,3
27/06/2002,130428.367,16.92857143,29.28571429,23.10714286,,,23.61111111,4
28/06/2002,129608.116,16.92857143,29.28571429,23.10714286,,,23.61111111,5
29/06/2002,123880.898,16.92857143,29.28571429,23.10714286,,,23.61111111,6
30/06/2002,108766.827,16.92857143,29.28571429,23.10714286,,,23.61111111,7
01/07/2002,126482.595,16.92857143,29.28571429,23.10714286,,,23.61111111,1
02/07/2002,123500.922,16.92857143,29.28571429,23.10714286,,,23.61111111,2
03/07/2002,123056.073,16.92857143,29.28571429,23.10714286,,,23.61111111,3
04/07/2002,119619,16.92857143,29.28571429,23.10714286,,,23.61111111,4
05/07/2002,120183.588,16.92857143,29.28571429,23.10714286,,,23.61111111,5
06/07/2002,114553.908,16.92857143,29.28571429,23.10714286,,,23.61111111,6
07/07/2002,99835.07,16.92857143,29.28571429,23.10714286,,,23.61111111,7
08/07/2002,113440.089,16.92857143,29.28571429,23.10714286,,,23.61111111,1
09/07/2002,118991.003,16.92857143,29.28571429,23.10714286,,,23.61111111,2
10/07/2002,120820,17.14285714,29,23.07142857,,,23.61111111,3
11/07/2002,116451.054,17.85714286,27.28571429,22.57142857,,,23.61111111,4
12/07/2002,116180.564,18.07142857,28.14285714,23.10714286,,,23.61111111,5
13/07/2002,112099.893,17.21428571,28.85714286,23.03571429,,,23.61111111,6
14/07/2002,98572.935,17.07142857,29.28571429,23.17857143,,,23.61111111,7
15/07/2002,110566.714,16.92857143,29.28571429,23.10714286,,,23.61111111,1
16/07/2002,111435.698,16.92857143,29.28571429,23.10714286,,,23.61111111,2
17/07/2002,114569.748,16.92857143,29.28571429,23.10714286,,,23.61111111,3
18/07/2002,115153.933,16.92857143,29.28571429,23.10714286,,,23.61111111,4
19/07/2002,113490.847,16.92857143,29.28571429,23.10714286,,,23.61111111,5
20/07/2002,108405.125,16.92857143,29.28571429,23.10714286,,,23.61111111,6
21/07/2002,96053.871,16.92857143,29.28571429,23.10714286,,,23.61111111,7
22/07/2002,109401.787,16.92857143,29.28571429,23.10714286,,,23.61111111,1
23/07/2002,113533.865,16.35714286,26.78571429,21.57142857,,,23.61111111,2
24/07/2002,114235.311,16.57142857,27.35714286,21.96428571,,,23.61111111,3
25/07/2002,114504.223,17.21428571,29.5,23.35714286,,,23.61111111,4
26/07/2002,117758.555,16.5,26.92857143,21.71428571,,,23.61111111,5
27/07/2002,110443.592,16.92857143,28.07142857,22.5,,,23.61111111,6
28/07/2002,99575.925,17,27.28571429,22.14285714,,,23.61111111,7
29/07/2002,113489.512,16.92857143,29.28571429,23.10714286,,,23.61111111,1
30/07/2002,116952.561,16.92857143,29.28571429,23.10714286,,,23.61111111,2
31/07/2002,119580.14,16.92857143,29.28571429,23.10714286,,,23.61111111,3
01/08/2002,117710.568,16.35714286,26.78571429,21.57142857,,,23.61111111,4
02/08/2002,116928.528,16.57142857,27.35714286,21.96428571,,,23.61111111,5
03/08/2002,113047.53,17.07142857,29.57142857,23.32142857,,,23.61111111,6
04/08/2002,100004.801,17.21428571,29.5,23.35714286,,,23.61111111,7
05/08/2002,113257.325,17.14285714,28.85714286,23,,,23.61111111,1
06/08/2002,117436.982,16.92857143,28.07142857,22.5,,,23.61111111,2
07/08/2002,118912.095,17.85714286,28.5,23.17857143,,,23.61111111,3
08/08/2002,118439.592,17,27.57142857,22.28571429,,,23.61111111,4
09/08/2002,121166.842,16.5,26.92857143,21.71428571,,,23.61111111,5
10/08/2002,114987.18,17.21428571,29.5,23.35714286,,,23.61111111,6
11/08/2002,101948.255,17.14285714,28.85714286,23,,,23.61111111,7
12/08/2002,117014.459,16.92857143,28.07142857,22.5,,,23.61111111,1
13/08/2002,120094.36,17,27.28571429,22.14285714,,,23.61111111,2
14/08/2002,119079.061,16.57142857,26.57142857,21.57142857,,,23.61111111,3
15/08/2002,116910.041,16.35714286,26.78571429,21.57142857,,,23.61111111,4
16/08/2002,115238.568,16.57142857,27.35714286,21.96428571,,,23.61111111,5
17/08/2002,112566.631,17.42857143,28.14285714,22.78571429,,,23.61111111,6
18/08/2002,100621.497,17.28571429,28.42857143,22.85714286,,,23.61111111,7
19/08/2002,114497.598,17.5,28.85714286,23.17857143,,,23.61111111,1
20/08/2002,118573.339,17.85714286,28.5,23.17857143,,,23.61111111,2
21/08/2002,119874.086,17.71428571,27.42857143,22.57142857,,,23.61111111,3
22/08/2002,120106.038,18.07142857,27.92857143,23,,,23.61111111,4
23/08/2002,118155.52,18.14285714,28,23.07142857,,,23.61111111,5
24/08/2002,114269.298,18.21428571,29.35714286,23.78571429,,,23.61111111,6
25/08/2002,103950.642,18.07142857,29.35714286,23.71428571,,,23.61111111,7
26/08/2002,116147.431,17.71428571,28.14285714,22.92857143,,,23.61111111,1
27/08/2002,122920.17,16.35714286,26.78571429,21.57142857,,,23.61111111,2
28/08/2002,126131.659,16.57142857,27.35714286,21.96428571,,,23.61111111,3
29/08/2002,127305.399,16.5,26.92857143,21.71428571,,,23.61111111,4
30/08/2002,126569.655,17.78571429,27.14285714,22.46428571,,,23.61111111,5
31/08/2002,122368.14,17.71428571,27.42857143,22.57142857,,,23.61111111,6
01/09/2002,108880.258,18.07142857,27.92857143,23,,,23.61111111,7
02/09/2002,121191.908,18.14285714,28,23.07142857,,,23.61111111,1
03/09/2002,125935.106,17.85714286,27.85714286,22.85714286,,,23.61111111,2
04/09/2002,125953.383,18.21428571,27.5,22.85714286,,,23.61111111,3
05/09/2002,123581.619,16.57142857,27.21428571,21.89285714,,,23.61111111,4
06/09/2002,121672.44,16.42857143,27.07142857,21.75,,,23.61111111,5
07/09/2002,117487.903,16.5,26.92857143,21.71428571,,,23.61111111,6
08/09/2002,103726.244,16.35714286,26.78571429,21.57142857,,,23.61111111,7
09/09/2002,117935.263,16.71428571,27.07142857,21.89285714,,,23.61111111,1
10/09/2002,121327.497,16.35714286,26.78571429,21.57142857,,,23.61111111,2
11/09/2002,121479.526,16.57142857,27.35714286,21.96428571,,,23.61111111,3
12/09/2002,120518.059,18.07142857,27.92857143,23,,,23.61111111,4
13/09/2002,119403.045,18.14285714,28,23.07142857,,,23.61111111,5
14/09/2002,115755.761,16.5,26.92857143,21.71428571,,,23.61111111,6
15/09/2002,101030.004,18,27.57142857,22.78571429,,,23.61111111,7
16/09/2002,93684.212,18.28571429,28.14285714,23.21428571,,,23.61111111,1
17/09/2002,111814.856,17.92857143,28.35714286,23.14285714,,,23.61111111,2
18/09/2002,117090.993,16.35714286,26.78571429,21.57142857,,,23.61111111,3
19/09/2002,116899.061,16.57142857,27.35714286,21.96428571,,,23.61111111,4
20/09/2002,117281.521,16.5,26.92857143,21.71428571,,,23.61111111,5
21/09/2002,110226.971,16.64285714,25.78571429,21.21428571,,,23.61111111,6
22/09/2002,96159.672,15.57142857,25.35714286,20.46428571,,,23.61111111,7
23/09/2002,108257.335,14.85714286,26.21428571,20.53571429,,,23.61111111,1
24/09/2002,112915.894,15,27.42857143,21.21428571,,,23.61111111,2
25/09/2002,112845.088,16.35714286,26.78571429,21.57142857,,,23.61111111,3
26/09/2002,113351.351,16.57142857,27.35714286,21.96428571,,,23.61111111,4
27/09/2002,113010.483,16,28.64285714,22.32142857,,,23.61111111,5
28/09/2002,110284.335,16.71428571,27.35714286,22.03571429,,,23.61111111,6
29/09/2002,95958.124,17.21428571,25.85714286,21.53571429,,,23.61111111,7
30/09/2002,111313.752,17.5,26.57142857,22.03571429,,,23.61111111,1
01/10/2002,117258.601,17.07142857,27.71428571,22.39285714,,,23.61111111,2
02/10/2002,120446.284,17.21428571,28.07142857,22.64285714,,,23.61111111,3
03/10/2002,121744.945,17.14285714,27.64285714,22.39285714,,,23.61111111,4
04/10/2002,120808.035,16.5,26.92857143,21.71428571,,,23.61111111,5
05/10/2002,116188.897,17.42857143,27.5,22.46428571,,,23.61111111,6
06/10/2002,102496.815,16.35714286,26.78571429,21.57142857,,,23.61111111,7
07/10/2002,114896.079,16.57142857,27.35714286,21.96428571,,,23.61111111,1
08/10/2002,120323.19,16.85714286,26.78571429,21.82142857,,,23.61111111,2
09/10/2002,121676.385,16.64285714,26.85714286,21.75,,,23.61111111,3
10/10/2002,123086.947,16.5,26.92857143,21.71428571,,,23.61111111,4
11/10/2002,121199.086,17.42857143,27.14285714,22.28571429,,,23.61111111,5
12/10/2002,116081.085,16.64285714,25.78571429,21.21428571,,,23.61111111,6
13/10/2002,104513.617,16.35714286,26.78571429,21.57142857,,,23.61111111,7
14/10/2002,118722.171,16.57142857,27.35714286,21.96428571,,,23.61111111,1
15/10/2002,122933.138,16.5,26.92857143,21.71428571,,,23.61111111,2
16/10/2002,123649.448,16.57142857,27.21428571,21.89285714,,,23.61111111,3
17/10/2002,123708.79,16.42857143,27.07142857,21.75,,,23.61111111,4
18/10/2002,123531.078,16.5,26.92857143,21.71428571,,,23.61111111,5
19/10/2002,117231.502,16.42857143,27.07142857,21.75,,,23.61111111,6
20/10/2002,107034.706,16.5,26.92857143,21.71428571,,,23.61111111,7
21/10/2002,120103.225,16.35714286,26.78571429,21.57142857,,,23.61111111,1
22/10/2002,123537.109,16.57142857,27.35714286,21.96428571,,,23.61111111,2
23/10/2002,125634.172,17.35714286,27,22.17857143,,,23.61111111,3
24/10/2002,124554.72,16.64285714,25.78571429,21.21428571,,,23.61111111,4
25/10/2002,118562.449,16.5,26.92857143,21.71428571,,,23.61111111,5
26/10/2002,112653.606,16.35714286,26.78571429,21.57142857,,,23.61111111,6
27/10/2002,106392.811,16.57142857,27.35714286,21.96428571,,,23.61111111,7
28/10/2002,113993.161,16.57142857,27.35714286,21.96428571,,,23.61111111,1
29/10/2002,120319.121,16.57142857,27.35714286,21.96428571,,,23.61111111,2
30/10/2002,118212.751,16.57142857,27.35714286,21.96428571,,,23.61111111,3
31/10/2002,112805.066,16.42857143,27.07142857,21.75,,,23.61111111,4
01/11/2002,110591.625,16.5,26.92857143,21.71428571,,,23.61111111,5
02/11/2002,101253.453,16.35714286,26.78571429,21.57142857,,,23.61111111,6
03/11/2002,94643.883,16.5,26.92857143,21.71428571,,,23.61111111,7
04/11/2002,107458.271,16.57142857,27.35714286,21.96428571,,,23.61111111,1
05/11/2002,109980.996,17.35714286,27,22.17857143,,,23.61111111,2
06/11/2002,109840,16.64285714,25.78571429,21.21428571,,,23.61111111,3
07/11/2002,108956.144,16.5,26.92857143,21.71428571,,,23.61111111,4
08/11/2002,114719.48,16.57142857,27.35714286,21.96428571,,,23.61111111,5
09/11/2002,111440.141,16.57142857,27.35714286,21.96428571,,,23.61111111,6
10/11/2002,100492.547,16.57142857,27.35714286,21.96428571,,,23.61111111,7
11/11/2002,110763.654,16.57142857,27.35714286,21.96428571,,,23.61111111,1
12/11/2002,116465.254,16.57142857,27.35714286,21.96428571,,,23.61111111,2
13/11/2002,115637.985,16.57142857,27.35714286,21.96428571,,,23.61111111,3
14/11/2002,116887.788,16.57142857,27.35714286,21.96428571,,,23.61111111,4
15/11/2002,114967.655,16.57142857,27.35714286,21.96428571,,,23.61111111,5
16/11/2002,109552.367,16.57142857,27.35714286,21.96428571,,,23.61111111,6
17/11/2002,100102.284,16.57142857,27.35714286,21.96428571,,,23.61111111,7
18/11/2002,113189.151,16.57142857,27.35714286,21.96428571,,,23.61111111,1
19/11/2002,115626.406,16.57142857,27.35714286,21.96428571,,,23.61111111,2
20/11/2002,107131.461,16.57142857,27.35714286,21.96428571,,,23.61111111,3
21/11/2002,114474.738,16.57142857,27.35714286,21.96428571,,,23.61111111,4
22/11/2002,118142.036,16.57142857,27.35714286,21.96428571,,,23.61111111,5
23/11/2002,111013.22,16.57142857,27.35714286,21.96428571,,,23.61111111,6
24/11/2002,100706.935,16.57142857,27.35714286,21.96428571,,,23.61111111,7
25/11/2002,114950.14,16.57142857,27.35714286,21.96428571,,,23.61111111,1
26/11/2002,120366.145,16.57142857,27.35714286,21.96428571,,,23.61111111,2
27/11/2002,123566.963,16.57142857,27.35714286,21.96428571,,,23.61111111,3
28/11/2002,123984.2,16.57142857,27.35714286,21.96428571,,,23.61111111,4
29/11/2002,123719.739,16.57142857,27.35714286,21.96428571,,,23.61111111,5
30/11/2002,118938.603,16.57142857,27.35714286,21.96428571,,,23.61111111,6
01/12/2002,104356.482,16.57142857,27.35714286,21.96428571,,,23.61111111,7
02/12/2002,117662.473,16.57142857,27.35714286,21.96428571,,,23.61111111,1
03/12/2002,122948.873,16.57142857,27.35714286,21.96428571,,,23.61111111,2
04/12/2002,125180.205,16.57142857,27.35714286,21.96428571,,,23.61111111,3
05/12/2002,122561.948,16.57142857,27.35714286,21.96428571,,,23.61111111,4
06/12/2002,124661.639,16.57142857,27.35714286,21.96428571,,,23.61111111,5
07/12/2002,120066.251,16.57142857,27.35714286,21.96428571,,,23.61111111,6
08/12/2002,107504.618,16.57142857,27.35714286,21.96428571,,,23.61111111,7
09/12/2002,119040.6,16.57142857,27.35714286,21.96428571,,,23.61111111,1
10/12/2002,124168.17,16.57142857,27.35714286,21.96428571,,,23.61111111,2
11/12/2002,125216.281,16.57142857,27.35714286,21.96428571,,,23.61111111,3
12/12/2002,111262.5,16.57142857,27.35714286,21.96428571,,,23.61111111,4
13/12/2002,120299.765,16.57142857,27.35714286,21.96428571,,,23.61111111,5
14/12/2002,118563.939,16.57142857,27.35714286,21.96428571,,,23.61111111,6
15/12/2002,105172.823,16.57142857,27.35714286,21.96428571,,,23.61111111,7
16/12/2002,119765.628,16.57142857,27.35714286,21.96428571,,,23.61111111,1
17/12/2002,124914.922,16.57142857,27.35714286,21.96428571,,,23.61111111,2
